,id,category,sub category,product,price,unit,weight,calories
631,3109,"Cheese, cold cuts, tapas",Cheese,La Vache Qui Rit Cheez dippers,2.99,"5 x 35 gPrijs per KG € 17,09",5 Stuks (piece). 175 Gram,281.0
632,3135,"Cheese, cold cuts, tapas",Cheese,AH Smeltkaas met cheddar plakken,1.69,"200 gPrijs per KG € 8,45",200 Gram,276.0
633,3146,"Cheese, cold cuts, tapas",Cheese,De Zaanse Hoeve Jong belegen 48+ stuk voordeel,9.35,"ca. 1006 gPrijs per KG € 9,29",911 Gram,370.0
634,3168,"Cheese, cold cuts, tapas",Cheese,AH Smeerkaas naturel,0.75,"100 gPrijs per KG € 7,50",100 Gram,255.0
635,3136,"Cheese, cold cuts, tapas",Cheese,AH Goudse jong 48+ plakken voordeel,6.5,"400 gPrijs per KG € 15,13",400 Gram,360.0
636,3127,"Cheese, cold cuts, tapas",Cheese,AH Goudse jong belegen 48+ plakken voordeel,6.29,"400 gPrijs per KG € 15,73",400 Gram,375.0
637,3169,"Cheese, cold cuts, tapas",Cheese,De Zaanse Hoeve Jong belegen 30+ plakken,3.69,"300 gPrijs per KG € 12,30",300 Gram,295.0
638,3110,"Cheese, cold cuts, tapas",Cheese,Babybel Mini,5.99,"280 gPrijs per KG € 21,39",280 Gram,295.0
639,3176,"Cheese, cold cuts, tapas",Cheese,Old Amsterdam Original 5 plakken,3.29,"140 gPrijs per KG € 23,50",5 Stuks (piece). 140 Gram,401.0
640,3173,"Cheese, cold cuts, tapas",Cheese,De Zaanse Hoeve Pittig 45+ geraspt,2.89,"200 gPrijs per KG € 14,45",200 Gram,420.0
641,3188,"Cheese, cold cuts, tapas",Cheese,De Zaanse Hoeve Mild 45+ geraspt,2.79,"200 gPrijs per KG € 13,95",200 Gram,386.0
642,3153,"Cheese, cold cuts, tapas",Cheese,ERU Goudkuipje naturel,2.55,"200 gPrijs per KG € 12,75",200 Gram,243.0
643,3103,"Cheese, cold cuts, tapas",Cheese,MonChou Verse roomkaas,1.59,"100 gPrijs per KG € 15,90",100 Gram,316.0
644,3179,"Cheese, cold cuts, tapas",Cheese,AH Mozzarella,0.99,"220 gPrijs per KG € 7,92",200 Gram,247.0
645,2969,"Cheese, cold cuts, tapas",Snacks,AH Truffelsalami met Parmezaanse kaas,3.25,"60 gPrijs per KG € 54,17",60 Gram,416.0
646,2947,"Cheese, cold cuts, tapas",Snacks,AH Spaanse jamon serrano,2.75,"60 gPrijs per KG € 45,83",60 Gram,228.0
647,2935,"Cheese, cold cuts, tapas",Snacks,AH Sweetpeppers met verse kaas,4.5,"160 gPrijs per KG € 28,13",160 Gram,257.0
648,2982,"Cheese, cold cuts, tapas",Snacks,AH Scrocchi mare,1.99,"200 gNormale prijs per KG € 9,95",200 Gram,454.0
649,2942,"Cheese, cold cuts, tapas",Snacks,AH Tapas wrap kruidenroomkaas ham,3.25,"127 gPrijs per KG € 25,59",122 Gram,224.0
650,2944,"Cheese, cold cuts, tapas",Snacks,AH Leverworst,2.25,"140 gPrijs per KG € 16,07",140 Gram,251.0
651,2985,"Cheese, cold cuts, tapas",Snacks,AH Italiaanse dipstokjes Knoflook,1.99,"150 gNormale prijs per KG € 13,27",150 Gram,440.0
652,2958,"Cheese, cold cuts, tapas",Snacks,AH Zalmrolletjes met roomkaas,3.75,"80 gPrijs per KG € 46,88",80 Gram,262.0
653,2937,"Cheese, cold cuts, tapas",Snacks,AH Manchego puntjes,4.0,"105 gPrijs per KG € 38,10",105 Gram,420.0
654,2963,"Cheese, cold cuts, tapas",Snacks,AH Gelderse gekookte worst,2.25,"140 gPrijs per KG € 16,07",140 Gram,292.0
655,2929,"Cheese, cold cuts, tapas",Snacks,AH Garnalen in knoflookmarinade,2.75,"70 gPrijs per KG € 39,29",70 Gram,296.0
656,2989,"Cheese, cold cuts, tapas",Snacks,AH Spaanse fuet,3.25,"90 gPrijs per KG € 36,11",90 Gram,415.0
657,2956,"Cheese, cold cuts, tapas",Snacks,AH Hollandse gehaktballetjes,2.29,"400 gPrijs per KG € 5,73",400 Gram,262.0
658,2979,"Cheese, cold cuts, tapas",Snacks,AH Groene olijven met basilicum,2.25,"130Prijs per KG € 17,31",130 Gram,247.0
659,2928,"Cheese, cold cuts, tapas",Snacks,Mora Gehaktballetjes in zoetzure saus,2.15,"160 gPrijs per KG € 13,44",160 Gram,155.0
660,2925,"Cheese, cold cuts, tapas",Snacks,AH Gehaktballetjes Indisch,2.75,"110 gPrijs per KG € 25,00",110 Gram,297.0
661,2960,"Cheese, cold cuts, tapas",Snacks,AH Serranohamrolletjes met roomkaas,3.25,"85 gPrijs per KG € 38,24",85 Gram,298.0
662,2975,"Cheese, cold cuts, tapas",Snacks,AH Groene olijven met witte kaas,2.5,"130 gPrijs per KG € 19,23",130 Gram,276.0
663,2914,"Cheese, cold cuts, tapas",Snacks,AH Groene olijven met knoflook,3.5,"260 gPrijs per KG € 13,46",260 Gram,252.0
664,2961,"Cheese, cold cuts, tapas",Snacks,AH Yakitori spiesjes,2.75,"115 gPrijs per KG € 23,91",115 Gram,186.0
665,2970,"Cheese, cold cuts, tapas",Snacks,AH Grillworst,2.25,"140 gPrijs per KG € 16,07",140 Gram,228.0
666,2950,"Cheese, cold cuts, tapas",Snacks,AH Scrocchi truffel,1.99,"200 gNormale prijs per KG € 9,95",200 Gram,437.0
667,2932,"Cheese, cold cuts, tapas",Snacks,AH Gemarineerde tomaatjes,2.25,"100 gPrijs per KG € 22,50",100 Gram,145.0
668,2940,"Cheese, cold cuts, tapas",Snacks,AH Indonesische kipsatespiesjes,2.75,"95 gPrijs per KG € 28,95",95 Gram,234.0
669,2939,"Cheese, cold cuts, tapas",Snacks,AH Spaanse besos de fuet,3.25,"86 gPrijs per KG € 37,79",86 Gram,500.0
670,2920,"Cheese, cold cuts, tapas",Snacks,AH Nocellara olijven rozemarijn-peper,3.0,"130 gPrijs per KG € 23,08",130 Gram,250.0
671,2952,"Cheese, cold cuts, tapas",Snacks,AH Biologisch Kalamata olijven met pit,3.0,"100 gPrijs per KG € 30,00",100 Gram,300.0
672,2917,"Cheese, cold cuts, tapas",Snacks,AH Zoete olijven,2.25,"130 gPrijs per KG € 17,31",130 Gram,279.0
673,2987,"Cheese, cold cuts, tapas",Snacks,AH Scrocchi Rozemarijn Zeezout,1.99,"200 gNormale prijs per KG € 9,95",200 Gram,427.0
674,2923,"Cheese, cold cuts, tapas",Snacks,AH Volgerijpte Limburgse cervelaat,3.25,"140 gPrijs per KG € 23,21",140 Gram,384.0
675,2966,"Cheese, cold cuts, tapas",Snacks,AH Mammoet olijven,2.25,"130 gPrijs per KG € 17,31",130 Gram,247.0
676,2943,"Cheese, cold cuts, tapas",Snacks,Los Taqueros Empanadas rund,3.75,10 stuks,10 Stuks (piece),253.0
677,2984,"Cheese, cold cuts, tapas",Snacks,AH Borreltoast zeezout,1.99,"125 gNormale prijs per KG € 15,92",125 Gram,417.0
678,2973,"Cheese, cold cuts, tapas",Snacks,AH Picos naturel,1.99,"150 gNormale prijs per KG € 13,27",150 Gram,440.0
679,2977,"Cheese, cold cuts, tapas",Snacks,AH Queso iberico,2.39,"118 gNormale prijs per KG € 20,25",118 Gram,421.0
680,1244,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Wereldgerechten lasagnette napoletana,3.99,226 g,240 Gram,100.0
681,1199,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Mix voor nasi goreng,1.29,"44 gPrijs per KG € 29,32",44 Gram,108.0
682,1253,"Pasta, rice and world cuisine","Meal packs, mixes",AH Burrito seasoning mix,0.94,"40 gPrijs per KG € 23,50",40 Gram,312.0
683,1209,"Pasta, rice and world cuisine","Meal packs, mixes",Conimex Mix voor bami speciaal,1.29,"37 gPrijs per KG € 34,86",34 Gram,120.0
684,1240,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Wereldgerechten Mexicaanse burritos,3.55,223 g,228 Gram,124.0
685,1243,"Pasta, rice and world cuisine","Meal packs, mixes",Honig Basis voor lasagnesaus,1.86,"125 gPrijs per KG € 14,88",125 Gram,333.0
686,1246,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Maaltijdmix macaroni,1.29,"61 gPrijs per KG € 21,15",61 Gram,111.0
687,1223,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Mix voor spaghetti,1.45,"66 gPrijs per KG € 21,97",65 Gram,99.0
688,1210,"Pasta, rice and world cuisine","Meal packs, mixes",AH Mexicaanse mix,2.69,"200 gNormale prijs per KG € 13,45",200 Gram,464.0
689,1249,"Pasta, rice and world cuisine","Meal packs, mixes",Santa Maria Kruidenmix taco,0.99,"28 gPrijs per KG € 35,36",28 Gram,297.0
690,1203,"Pasta, rice and world cuisine","Meal packs, mixes",Santa Maria Chili con carne kruidenmix,0.99,"28 gPrijs per KG € 35,36",28 Gram,280.0
691,1207,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Wereldgerechten Italiaanse risotto,3.99,264 g,257 Gram,105.0
692,1235,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Mix voor chili con carne,1.45,"46 gPrijs per KG € 31,52",42 Gram,153.0
693,1200,"Pasta, rice and world cuisine","Meal packs, mixes",Conimex Mix voor Nasi Goreng 37G 20x,0.89,"37 gPrijs per KG € 24,05",37 Gram,137.0
694,1211,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Wereldgerechten lasagne bolognese,4.19,191 g,192 Gram,111.0
695,1247,"Pasta, rice and world cuisine","Meal packs, mixes",AH Taco seasoning mix,0.85,"35 gPrijs per KG € 24,29",35 Gram,304.0
696,1194,"Pasta, rice and world cuisine","Meal packs, mixes",Verstegen Ver Mix voor andijvie,1.49,"10 gPrijs per KG € 149,00",10 Gram,171.0
697,1220,"Pasta, rice and world cuisine","Meal packs, mixes",Conimex Mix voor nasi speciaal,1.29,"40 gPrijs per KG € 32,25",36 Gram,126.0
698,1228,"Pasta, rice and world cuisine","Meal packs, mixes",Honig Basis voor spaghettisaus bolognese,1.99,"41 gPrijs per KG € 48,54",41 Gram,303.0
699,1215,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Wereldgerechten indiase tandoori family,4.49,"478 gNormale prijs per KG € 9,39",493 Gram,91.0
700,1213,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Wereldgerechten Griekse kofta,4.9,321 g,303 Gram,90.0
701,1222,"Pasta, rice and world cuisine","Meal packs, mixes",Maggi Ovenschotel prei kerrie kruidenmix,1.39,"64 gPrijs per KG € 21,72",64 Gram,327.0
702,1195,"Pasta, rice and world cuisine","Meal packs, mixes",Santa Maria Kruidenmix burrito,0.99,"28 gPrijs per KG € 35,36",28 Gram,290.0
703,1221,"Pasta, rice and world cuisine","Meal packs, mixes",Maggi Ovenschotel bloemkool room kruidenmix,1.39,"57 gPrijs per KG € 24,39",57 Gram,298.0
704,1208,"Pasta, rice and world cuisine","Meal packs, mixes",Honig Basis voor italiaanse kruidensaus,1.99,"68 gPrijs per KG € 29,26",68 Gram,315.0
705,1225,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Wereldgerechten zuid-afrikaanse bobotie,4.29,per stuk,309 Gram,101.0
706,1233,"Pasta, rice and world cuisine","Meal packs, mixes",Santa Maria Kruidenmix fajita,0.99,"28 gPrijs per KG € 35,36",28 Gram,264.0
707,1230,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Wereldgerecht Mexicaanse burritos family,4.59,"342 gNormale prijs per KG € 13,42",351 Gram,116.0
708,1224,"Pasta, rice and world cuisine","Meal packs, mixes",Honig Basis voor tagliatelle roomsaus,1.99,"66 gPrijs per KG € 32,10",62 Gram,434.0
709,1255,"Pasta, rice and world cuisine","Meal packs, mixes",Honig Basis voor macaroni en spaghetti,1.99,"41 gPrijs per KG € 48,54",41 Gram,279.0
710,1229,"Pasta, rice and world cuisine","Meal packs, mixes",Honig Basis voor nasi speciaal,1.99,"38 gPrijs per KG € 52,37",39 Gram,281.0
711,1227,"Pasta, rice and world cuisine","Meal packs, mixes",Honig Basis voor bami speciaal,1.99,"36 gPrijs per KG € 55,28",37 Gram,284.0
712,1237,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Wereldgerechten Indiase kip tandoori,3.59,297 g,303 Gram,101.0
713,1219,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Wereldgerechten Thaise kip siam,4.15,300 g,300 Gram,94.0
714,1201,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Trattoria kipfilet romana,4.59,"250 gNormale prijs per KG € 18,36",250 Gram,111.0
715,1217,"Pasta, rice and world cuisine","Meal packs, mixes",Knorr Wereldgerechten Italiaanse lasagne,4.79,365 g,351 Gram,90.0
716,1299,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",Lassie Bio quinoa mix,3.39,"275 gPrijs per KG € 12,33",275 Gram,376.0
717,1302,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",AH Couscous,1.19,"400 gPrijs per KG € 2,98",400 Gram,349.0
718,1304,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",Lassie Voorgestoomde Quinoa kant-en-klaar,3.9,"250 gPrijs per KG € 12,36",250 Gram,161.0
719,1270,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",Lassie Couscous biologische wereldgranen,1.69,"275 gPrijs per KG € 6,15",275 Gram,359.0
720,1260,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",Smaakt Kikkererwtencouscous,3.49,"340 gNormale prijs per KG € 10,26",340 Gram,360.0
721,1269,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",Souq Premium Libanese Parelcouscous,2.69,"250 gPrijs per KG € 10,76",250 Gram,353.0
722,1256,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",AH Parelcouscous,6.49,"800 gPrijs per KG € 8,11",800 Gram,375.0
723,1273,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",AH Bloemkool couscous,2.69,"400 gPrijs per KG € 6,73",400 Gram,26.0
724,1276,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",Lassie Parelcouscous builtje,2.99,"300 gPrijs per KG € 9,97",4 Stuks (piece). 300 Gram,373.0
725,1267,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",Pablo's Quinoa Tricolor quinoa seeds,2.49,"250 gPrijs per KG € 9,96",250 Gram,367.0
726,1305,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",Smaakt Volkoren couscous,1.79,"400 gNormale prijs per KG € 4,48",400 Gram,338.0
727,1280,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",AH Biologisch Volkoren couscous,1.99,"400 gPrijs per KG € 4,98",400 Gram,347.0
728,1279,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",Duru Bulgur grof,2.35,"1 kgPrijs per KG € 2,35",1000 Gram,347.0
729,1258,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",Pablo's Quinoa White quinoa,2.49,"250 gPrijs per KG € 9,96",250 Gram,367.0
730,1287,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",AH Biologisch Volkoren bulgur,1.39,"400 gPrijs per KG € 3,48",400 Gram,390.0
731,1264,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",AH Biologisch Volkoren spelt couscous,2.19,"400 gPrijs per KG € 5,48",400 Gram,345.0
732,1262,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",Lassie Builtjes quinoa,3.19,"300 gPrijs per KG € 10,63",4 Stuks (piece). 300 Gram,376.0
733,1295,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",AH Biologisch Drie kleuren quinoa,2.99,"400 gPrijs per KG € 7,48",400 Gram,380.0
734,1290,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",AH Biologisch Couscous,1.29,"400 gPrijs per KG € 3,23",400 Gram,349.0
735,1278,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",Dari Couscous medium,3.65,"1 kgPrijs per KG € 3,65",1 Kilogram,361.0
736,1283,"Pasta, rice and world cuisine","Couscous, bulgur, quinoa, groats",AH Biologisch Quinoa,2.99,"400 gPrijs per KG € 7,48",400 Gram,381.0
737,1364,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Penne,0.99,"500 gPrijs per KG € 1,98",500 Gram,357.0
738,1340,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Biologisch Volkoren penne rigate,1.55,"500 gPrijs per KG € 3,10",500 Gram,338.0
739,1325,"Pasta, rice and world cuisine","Pasta, rice, noodles",Conimex Wok noodles,1.65,"248 gPrijs per KG € 6,65",248 Gram,410.0
740,1332,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Cappelletti prosciutto crudo,2.39,"250 gPrijs per KG € 9,56",250 Gram,292.0
741,1366,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Verse tagliatelle all'uovo,2.39,"250 gPrijs per KG € 9,56",250 Gram,285.0
742,1360,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Verse tortelloni verdi ricotta e spinaci,2.39,"250 gPrijs per KG € 9,56",250 Gram,279.0
743,1334,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Fusilli,1.29,"500 gPrijs per KG € 2,58",500 Gram,357.0
744,1363,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Verse spaghetti all'uovo,2.39,"250 gPrijs per KG € 9,56",250 Gram,285.0
745,1318,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Risotto rijst,2.79,"500 gPrijs per KG € 5,58",500 Gram,349.0
746,1321,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Witte snelkook rijst,1.29,"400 gPrijs per KG € 3,23",400 Gram,354.0
747,1367,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Lasagne all uovo,2.39,"250 gPrijs per KG € 9,56",250 Gram,285.0
748,1313,"Pasta, rice and world cuisine","Pasta, rice, noodles",Grand' Italia Fusilli tradizionali,2.9,"500 gPrijs per KG € 4,18",500 Gram,353.0
749,1309,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Biologisch Verse tagliatelle all'uovo,2.49,"250 gPrijs per KG € 9,96",250 Gram,279.0
750,1352,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Mienestjes,1.9,"500 gPrijs per KG € 2,18",500 Gram,351.0
751,1312,"Pasta, rice and world cuisine","Pasta, rice, noodles",Grand' Italia Penne tradizionali,2.9,"500 gPrijs per KG € 4,18",500 Gram,353.0
752,1336,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Ah basmati rijst,2.19,"400 gPrijs per KG € 5,48",400 Gram,355.0
753,1359,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Verse ravioli 5 formaggio,2.29,"250 gPrijs per KG € 9,16",250 Gram,292.0
754,1326,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Biologisch Volkoren spaghetti,1.55,"500 gPrijs per KG € 3,10",500 Gram,338.0
755,1361,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Spaghetti,0.99,"500 gPrijs per KG € 1,98",500 Gram,357.0
756,1353,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Macaroni,0.99,"500 gPrijs per KG € 1,98",500 Gram,357.0
757,1314,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Verse pappardelle all'uovo,2.39,"250 gPrijs per KG € 9,56",250 Gram,285.0
758,1351,"Pasta, rice and world cuisine","Pasta, rice, noodles",Grand' Italia Spaghetti tradizionali,2.9,"500 gPrijs per KG € 4,18",500 Gram,353.0
759,1307,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Tagliatelle,1.89,"500 gPrijs per KG € 3,78",500 Gram,370.0
760,1315,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Biologisch Macaroni volkoren,1.15,"500 gPrijs per KG € 2,30",500 Gram,338.0
761,1355,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Pastasaus tomaat mascarpone,2.29,"225 gPrijs per KG € 10,18",225 Gram,85.0
762,1357,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Verse gnocchi,2.69,"400 gPrijs per KG € 6,73",400 Gram,143.0
763,1329,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Basmatirijst,2.79,"1 kgPrijs per KG € 2,79",1 Kilogram,360.0
764,1347,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Verse ravioli formaggio e pomodoro,2.29,"250 gPrijs per KG € 9,16",250 Gram,278.0
765,1343,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Zilvervliesrijst,1.19,"400 gPrijs per KG € 2,98",400 Gram,362.0
766,1333,"Pasta, rice and world cuisine","Pasta, rice, noodles",AH Verse ravioli ai funghi,2.29,"250 gPrijs per KG € 9,16",250 Gram,277.0
767,1169,"Soups, sauces, condiments, oils",Soups,Unox Groente good noodles,1.79,"65 gPrijs per KG € 27,54",65 Gram,84.0
768,1191,"Soups, sauces, condiments, oils",Soups,Unox Hollandse tomatensoep,3.89,"570 mlPrijs per LT € 6,82",570 Milliliter,53.0
769,1190,"Soups, sauces, condiments, oils",Soups,AH Soepstengels Naturel,0.75,"125 gPrijs per KG € 6,00",125 Gram,404.0
770,1160,"Soups, sauces, condiments, oils",Soups,Maggi Bouillonblokjes groente voordeelpak,1.29,"12 stuksPrijs per KG € 10,54",122.4 Gram,2.0
771,1143,"Soups, sauces, condiments, oils",Soups,AH Rijkgevulde kippensoep,1.89,"800 mlPrijs per LT € 2,36",800 Milliliter,27.0
772,1185,"Soups, sauces, condiments, oils",Soups,Unox Good noodles groente,0.79,"per stukPrijs per KG € 11,29",1 Stuks (piece). 70 Gram,92.0
773,1176,"Soups, sauces, condiments, oils",Soups,Unox Cup-a-soup tomaat,1.79,"3 x 175 mlPrijs per LT € 3,41",3 Stuks (piece),31.0
774,1166,"Soups, sauces, condiments, oils",Soups,AH Verse pureersoep pompoen-wortel,3.89,"528 gPrijs per KG € 7,37",528 Gram,29.0
775,1158,"Soups, sauces, condiments, oils",Soups,Unox Cup-a-soup tomaat créme,1.99,"3 x 16 gPrijs per LT € 3,79",54 Gram,32.0
776,1149,"Soups, sauces, condiments, oils",Soups,AH Rundvleesbouillon,0.6,"120 gPrijs per KG € 5,00",120 Gram,5.0
777,1186,"Soups, sauces, condiments, oils",Soups,Unox Champignonsoep,2.99,"570 mlPrijs per LT € 5,25",570 Milliliter,
778,1145,"Soups, sauces, condiments, oils",Soups,Unox Kerrie good noodles,0.79,"70 gPrijs per KG € 11,29",70 Gram,92.0
779,1179,"Soups, sauces, condiments, oils",Soups,Unox Cup-a-soup champignon crème,1.85,"3 x 175 mlPrijs per LT € 3,52",3 Stuks (piece),39.0
780,1193,"Soups, sauces, condiments, oils",Soups,Unox Good noodles kip,0.79,"70 gPrijs per KG € 11,29",1 Stuks (piece). 70 Gram,91.0
781,1173,"Soups, sauces, condiments, oils",Soups,Unox Cup-a-soup kip,1.65,"3 x 175 mlPrijs per LT € 3,14",36 Gram,22.0
